        10
         5
         4
       500       500       500       500       500       500       500       500       500       500
         0        83      0.25         1         1
         0       107      0.25         1         1
         0        87      0.25         1         1
         0       108      0.25         1         1
         0       107      0.25         1         1
        55        59        46        41        49        43        46        46        52        45
        57        56        41        51        42        55        52        45        52        50
        58        45        43        54        44        59        54        48        56        51
        56        40        46        44        41        41        40        55        45        45
        42        55        53        55        56        50        51        57        58        56
       100     12.50
       100     12.50
       100     12.50
       100     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0



_________________________________________
CLSP-MSL_T_I = 10  5

T
I
L
Cap_t
vc_i   sc_i   hc_i   vt_i   cs_i
d_it
H_l   g_l
ha_il
alpha_il
beta_ij
r_ilk
_________________________________________
