        20
         5
         4
       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500
         0       111      0.25         1         1
         0       111      0.25         1         1
         0       105      0.25         1         1
         0       106      0.25         1         1
         0       101      0.25         1         1
        49        54        55        44        42        52        41        54        57        46        41        54        40        50        47        57        54        49        52        58
        40        50        43        42        57        55        52        43        58        50        55        55        42        51        48        42        44        49        54        44
        46        51        57        44        44        43        51        50        48        40        43        54        54        45        52        55        58        44        46        53
        57        59        41        54        54        44        41        47        57        42        58        56        45        51        40        43        47        59        43        47
        45        49        48        44        49        53        57        43        56        53        49        55        43        48        51        42        52        45        51        57
       100     12.50
       100     12.50
       100     12.50
       100     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0



_________________________________________
CLSP-MSL_T_I = 20  5

T
I
L
Cap_t
vc_i   sc_i   hc_i   vt_i   cs_i
d_it
H_l   g_l
ha_il
alpha_il
beta_ij
r_ilk
_________________________________________
