        20
         5
         4
       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500
         0       118      0.25         1         1
         0        80      0.25         1         1
         0        94      0.25         1         1
         0       110      0.25         1         1
         0       113      0.25         1         1
        47        50        45        42        47        46        45        46        51        55        53        42        55        55        56        50        41        46        49        59
        53        53        43        58        54        40        42        50        57        49        47        46        47        54        49        46        53        58        55        40
        55        46        54        49        59        56        49        58        54        59        41        57        58        57        56        40        52        55        50        53
        46        48        57        43        45        53        42        48        55        56        43        52        59        42        49        50        48        53        59        48
        57        58        40        56        48        54        49        52        50        49        49        56        50        52        41        40        46        40        52        53
       100     12.50
       100     12.50
       100     12.50
       100     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0



_________________________________________
CLSP-MSL_T_I = 20  5

T
I
L
Cap_t
vc_i   sc_i   hc_i   vt_i   cs_i
d_it
H_l   g_l
ha_il
alpha_il
beta_ij
r_ilk
_________________________________________
