        20
        15
         4
      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500      1500
         0       118      0.25         1         1
         0       114      0.25         1         1
         0       115      0.25         1         1
         0       110      0.25         1         1
         0        91      0.25         1         1
         0        99      0.25         1         1
         0       109      0.25         1         1
         0        91      0.25         1         1
         0       104      0.25         1         1
         0       101      0.25         1         1
         0        89      0.25         1         1
         0       115      0.25         1         1
         0        96      0.25         1         1
         0       109      0.25         1         1
         0       113      0.25         1         1
        57        57        43        52        44        52        56        51        45        59        54        48        42        47        59        49        49        41        40        50
        46        53        44        46        56        45        41        43        50        52        40        56        47        46        57        46        52        58        49        57
        47        45        48        42        52        55        43        51        58        57        44        42        41        58        50        49        49        47        43        45
        53        54        53        42        48        54        53        42        55        56        42        53        45        53        52        57        55        59        55        48
        55        57        59        44        52        49        43        48        57        59        45        52        57        58        50        42        50        56        43        48
        51        50        50        46        54        47        59        49        46        51        56        48        56        40        41        46        58        46        54        58
        40        54        43        56        55        40        41        48        43        53        45        40        52        46        47        53        46        59        46        47
        52        40        52        51        59        54        40        44        43        50        52        49        41        42        55        40        53        49        58        42
        52        43        41        41        47        46        47        46        58        42        48        54        58        45        44        52        55        56        43        59
        56        55        56        43        46        57        53        48        49        49        49        41        45        46        51        59        56        59        44        41
        46        59        45        43        47        49        59        44        41        45        56        41        51        54        47        58        51        52        40        46
        56        48        57        53        42        55        44        53        42        55        45        40        59        40        41        45        56        44        48        53
        55        59        46        47        41        40        56        59        51        48        54        53        49        40        45        58        48        57        49        51
        54        52        48        45        55        52        48        49        45        56        44        44        46        55        41        52        40        59        55        48
        47        52        54        40        53        54        56        52        55        42        53        48        56        54        42        47        54        55        54        44
       300     12.50
       300     12.50
       300     12.50
       300     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0



_________________________________________
CLSP-MSL_T_I = 20  15

T
I
L
Cap_t
