        25
        20
         4
      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000
         0        83      0.25         1         1
         0       102      0.25         1         1
         0       115      0.25         1         1
         0        91      0.25         1         1
         0       119      0.25         1         1
         0       117      0.25         1         1
         0        97      0.25         1         1
         0        95      0.25         1         1
         0       115      0.25         1         1
         0        86      0.25         1         1
         0       103      0.25         1         1
         0        81      0.25         1         1
         0       111      0.25         1         1
         0        95      0.25         1         1
         0        93      0.25         1         1
         0        83      0.25         1         1
         0       114      0.25         1         1
         0       102      0.25         1         1
         0        97      0.25         1         1
         0       110      0.25         1         1
        42        45        55        54        58        44        53        42        49        43        45        45        54        49        52        41        40        50        53        41        43        58        42        59        59
        49        47        43        48        44        57        59        40        58        53        54        53        58        48        59        57        47        46        59        47        50        55        42        43        59
        58        54        47        52        50        40        53        40        48        59        49        41        46        45        40        59        49        51        59        41        42        46        43        44        55
        40        46        51        46        49        49        40        47        42        46        43        55        51        46        58        44        48        55        49        51        50        59        56        57        57
        47        47        51        50        40        57        45        43        57        50        52        46        42        46        47        57        46        41        54        42        42        44        59        55        47
        48        56        41        44        44        50        41        48        56        57        46        58        56        50        55        49        47        45        45        49        50        52        57        59        43
        41        48        46        51        49        55        55        51        55        43        58        45        54        44        43        59        43        59        53        46        52        53        50        52        40
        47        56        57        52        44        41        56        48        51        58        42        53        42        47        53        47        42        43        42        48        52        52        47        46        48
        53        47        43        49        48        41        45        47        55        41        51        56        59        52        42        49        48        41        45        48        57        41        53        52        48
        55        48        41        44        50        42        56        53        53        51        57        40        43        54        53        48        51        46        50        43        44        54        48        48        45
        52        54        47        40        51        48        47        47        54        44        41        55        41        58        56        54        50        50        44        45        54        57        50        43        53
        46        54        47        57        50        57        41        49        40        47        44        40        48        53        54        57        54        55        52        49        49        59        58        53        44
        56        56        53        53        44        52        53        49        55        43        49        52        46        47        53        59        55        51        48        51        47        49        46        48        43
        56        53        49        50        51        46        42        57        51        44        50        46        56        51        51        40        50        59        44        44        51        53        47        42        44
        41        55        52        55        56        55        50        45        55        43        59        43        54        59        50        58        57        44        50        51        44        51        46        43        52
        52        41        55        54        40        53        54        55        50        42        56        58        42        53        58        49        40        41        43        41        43        46        55        49        59
        57        41        42        51        46        45        50        59        46        58        57        43        43        56        50        48        55        45        48        59        50        51        41        42        51
        50        57        53        44        55        52        40        50        55        55        42        49        50        44        48        51        57        54        51        59        52        52        52        52        51
        52        43        44        54        52        55        45        52        46        41        56        53        57        52        45        41        53        40        56        50        52        59        54        45        50
        59        54        55        52        42        57        58        54        50        40        51        52        49        41        49        41        40        45        51        55        54        59        40        54        52
       400     12.50
       400     12.50
       400     12.50
       400     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
