        25
        20
         4
      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000
         0       119      0.25         1         1
         0       109      0.25         1         1
         0        87      0.25         1         1
         0        89      0.25         1         1
         0       111      0.25         1         1
         0        97      0.25         1         1
         0        83      0.25         1         1
         0       109      0.25         1         1
         0        82      0.25         1         1
         0       107      0.25         1         1
         0       106      0.25         1         1
         0        84      0.25         1         1
         0        90      0.25         1         1
         0       116      0.25         1         1
         0       104      0.25         1         1
         0       114      0.25         1         1
         0        86      0.25         1         1
         0        91      0.25         1         1
         0       102      0.25         1         1
         0       108      0.25         1         1
        41        59        48        52        42        55        56        49        44        40        50        49        48        43        49        49        53        43        51        56        51        53        53        46        48
        41        47        50        47        58        49        55        45        58        41        48        48        53        41        53        53        52        59        51        58        46        52        51        51        52
        53        56        54        54        54        46        42        42        53        48        40        44        55        46        55        57        53        59        51        48        50        46        55        47        51
        44        42        44        45        57        52        48        59        53        57        43        53        45        59        51        46        54        50        46        57        55        44        46        43        43
        51        52        45        46        46        55        48        55        58        51        52        56        46        52        56        40        44        52        58        52        57        42        45        57        45
        56        49        56        58        56        56        51        49        52        57        58        55        49        53        44        59        41        58        56        50        46        51        41        49        43
        47        51        51        43        46        44        40        58        45        44        42        56        47        41        45        44        46        41        53        54        56        42        47        41        46
        49        45        43        56        44        47        53        47        55        52        56        46        58        44        53        43        58        43        56        57        56        51        48        59        57
        59        51        56        51        41        56        48        44        43        48        43        47        46        48        45        48        55        40        46        54        50        40        45        46        56
        47        52        51        51        50        53        42        58        54        57        46        44        44        53        53        41        50        54        50        59        54        41        41        46        41
        57        46        40        52        49        54        51        56        46        43        44        51        51        45        49        56        59        54        46        44        54        56        43        51        47
        49        40        50        55        44        40        52        55        54        58        53        52        54        42        54        43        45        56        48        45        40        58        48        48        54
        48        46        47        40        52        59        59        44        49        53        55        59        53        59        57        50        41        47        45        57        48        57        52        43        55
        55        50        45        42        50        59        43        48        54        44        54        48        59        49        50        40        44        45        44        59        48        57        55        56        54
        49        44        50        54        41        58        47        43        44        45        44        49        54        49        45        49        48        54        40        51        47        54        51        57        55
        49        48        49        44        48        42        59        41        59        45        54        56        51        48        45        49        53        46        51        54        56        59        59        58        52
        44        53        56        41        42        45        40        50        50        47        54        44        56        49        55        52        51        44        54        45        52        58        59        44        45
        45        49        45        53        58        42        57        53        59        50        59        41        47        47        56        45        59        59        59        58        47        43        44        56        56
        40        49        55        40        40        40        44        53        57        40        50        51        41        45        55        42        56        50        43        40        50        49        42        44        46
        44        58        52        50        58        40        52        51        45        45        41        49        56        44        45        57        56        58        49        42        54        57        55        53        54
       400     12.50
       400     12.50
       400     12.50
       400     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
