        25
         5
         4
       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500
         0        86      0.25         1         1
         0       108      0.25         1         1
         0        91      0.25         1         1
         0        97      0.25         1         1
         0       115      0.25         1         1
        44        54        56        58        57        56        53        58        50        50        48        56        58        52        56        56        40        40        53        54        54        51        45        49        53
        44        58        44        51        56        50        53        56        40        42        50        43        46        45        59        57        48        44        52        48        45        55        48        53        44
        43        43        49        53        57        55        59        42        57        42        59        52        43        53        41        44        46        58        44        41        59        54        57        51        58
        53        56        58        47        47        50        42        54        43        42        55        43        54        58        53        49        40        46        44        56        57        47        47        45        41
        55        49        41        43        58        51        58        49        59        50        42        48        58        40        40        46        49        46        41        57        53        56        55        51        45
       100     12.50
       100     12.50
       100     12.50
       100     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0



_________________________________________
CLSP-MSL_T_I = 25  5

T
I
L
Cap_t
vc_i   sc_i   hc_i   vt_i   cs_i
d_it
H_l   g_l
ha_il
alpha_il
beta_ij
r_ilk
_________________________________________
