        25
        20
         4
      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000
         0       104      0.25         1         1
         0       110      0.25         1         1
         0       108      0.25         1         1
         0       110      0.25         1         1
         0        88      0.25         1         1
         0       104      0.25         1         1
         0        82      0.25         1         1
         0       116      0.25         1         1
         0        88      0.25         1         1
         0       119      0.25         1         1
         0        84      0.25         1         1
         0        81      0.25         1         1
         0       109      0.25         1         1
         0       112      0.25         1         1
         0       107      0.25         1         1
         0       107      0.25         1         1
         0        99      0.25         1         1
         0       109      0.25         1         1
         0        98      0.25         1         1
         0        81      0.25         1         1
        55        52        55        49        50        54        47        53        47        48        45        53        54        52        44        53        48        53        57        45        45        48        55        59        55
        40        43        51        58        50        51        58        41        44        45        41        59        58        57        57        43        43        57        59        55        46        59        46        53        56
        53        51        44        42        50        55        56        42        54        40        49        47        47        55        55        59        43        55        51        59        48        50        41        47        45
        50        48        57        44        56        56        59        41        55        47        43        58        52        43        49        40        52        52        42        59        48        58        55        47        58
        46        58        44        44        58        42        45        42        48        54        46        57        58        44        44        53        43        40        49        58        58        43        57        51        43
        45        57        57        50        48        53        51        59        43        45        40        50        48        53        42        53        50        41        49        52        48        59        55        41        40
        58        56        53        49        54        47        52        41        57        44        57        48        58        42        40        52        56        56        59        48        42        51        42        43        41
        48        59        55        53        43        46        40        59        57        44        57        55        51        48        42        43        50        55        49        50        49        57        55        49        58
        57        48        45        51        43        45        42        58        44        51        54        44        58        49        40        56        46        46        57        58        48        54        54        46        49
        40        46        41        57        56        45        47        59        49        48        50        44        43        51        53        42        46        59        53        49        44        46        58        50        45
        46        56        45        46        40        49        42        48        54        48        44        46        47        50        43        47        45        55        52        52        42        43        55        43        42
        42        50        43        42        44        46        50        59        57        54        49        52        41        48        55        52        49        51        41        56        52        54        51        44        49
        57        53        44        52        40        45        47        51        55        46        57        43        44        48        53        50        41        43        42        48        43        58        48        53        43
        42        56        55        45        41        41        54        46        43        54        50        43        52        46        57        57        46        59        45        45        52        50        59        59        57
        54        49        44        45        50        48        54        40        49        43        41        55        53        41        45        51        48        55        52        49        50        57        53        56        59
        52        53        45        55        54        56        45        52        56        58        48        42        41        56        48        56        43        45        57        45        49        49        42        53        47
        55        42        53        46        50        49        59        48        46        45        47        59        55        47        46        52        57        49        42        45        50        56        54        43        49
        48        45        53        47        54        51        48        58        54        42        56        45        51        55        44        46        52        58        49        40        58        40        51        57        56
        57        40        46        46        55        54        49        49        48        44        46        56        50        57        58        44        48        52        42        46        42        54        50        49        43
        47        45        45        48        51        40        42        57        56        41        52        42        53        59        56        52        57        59        55        48        46        41        53        58        44
       400     12.50
       400     12.50
       400     12.50
       400     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
