        25
        20
         4
      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000
         0        83      0.25         1         1
         0       107      0.25         1         1
         0        87      0.25         1         1
         0       108      0.25         1         1
         0       107      0.25         1         1
         0        90      0.25         1         1
         0        91      0.25         1         1
         0       114      0.25         1         1
         0       104      0.25         1         1
         0        89      0.25         1         1
         0        93      0.25         1         1
         0       104      0.25         1         1
         0        98      0.25         1         1
         0        85      0.25         1         1
         0       104      0.25         1         1
         0        99      0.25         1         1
         0       113      0.25         1         1
         0        96      0.25         1         1
         0       100      0.25         1         1
         0        83      0.25         1         1
        55        59        46        41        49        43        46        46        52        45        59        42        58        42        47        59        47        42        56        59        41        51        53        48        52
        57        56        41        51        42        55        52        45        52        50        47        43        59        54        42        57        47        51        41        58        48        59        42        42        59
        58        45        43        54        44        59        54        48        56        51        58        45        51        43        49        46        54        48        55        45        55        45        51        52        47
        56        40        46        44        41        41        40        55        45        45        51        50        55        51        42        44        46        57        50        43        50        55        51        41        44
        42        55        53        55        56        50        51        57        58        56        51        52        54        59        42        52        44        56        53        49        44        52        48        40        55
        49        51        42        54        47        43        46        42        44        45        49        40        52        44        52        52        56        53        41        48        56        49        43        49        48
        56        54        55        46        44        42        58        52        48        52        52        45        55        41        55        45        51        47        52        56        48        44        43        55        49
        59        53        40        41        46        45        54        54        49        43        55        49        57        47        59        49        44        43        59        59        55        43        57        40        51
        44        56        47        52        56        52        54        59        56        44        51        55        49        41        50        52        53        41        51        42        56        48        48        40        55
        49        57        44        54        52        46        40        51        45        48        56        52        53        45        54        43        55        44        58        45        48        54        57        40        45
        46        45        52        50        43        45        42        59        57        55        47        45        57        59        41        48        48        41        41        50        41        51        42        58        40
        50        55        50        49        58        49        47        50        46        44        59        42        55        47        42        48        59        44        50        41        44        49        53        59        43
        54        58        49        58        59        57        41        40        59        56        57        46        40        53        44        50        47        46        40        56        52        55        58        49        57
        55        46        42        51        45        50        41        47        40        58        54        56        55        46        44        52        55        47        56        48        46        46        43        44        49
        46        49        48        57        58        44        57        50        41        56        48        44        55        53        51        55        46        58        49        55        40        40        44        54        49
        57        58        45        43        57        52        48        45        56        56        44        55        49        59        56        56        43        54        57        42        55        42        42        40        54
        51        40        44        44        55        52        54        48        57        41        49        49        41        42        46        41        48        43        56        54        54        51        49        43        50
        44        46        50        52        40        54        54        41        44        45        44        51        45        41        56        51        57        40        57        57        53        46        47        47        42
        47        42        56        40        43        59        46        50        47        44        52        57        48        50        58        59        56        50        50        50        42        46        46        49        42
        49        45        49        43        51        46        47        54        42        48        43        40        40        41        45        56        57        40        40        43        50        52        48        55        55
       400     12.50
       400     12.50
       400     12.50
       400     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
