        15
        10
         4
      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000
         0       104      0.25         1         1
         0       110      0.25         1         1
         0       108      0.25         1         1
         0       110      0.25         1         1
         0        88      0.25         1         1
         0       104      0.25         1         1
         0        82      0.25         1         1
         0       116      0.25         1         1
         0        88      0.25         1         1
         0       119      0.25         1         1
        55        52        55        49        50        54        47        53        47        48        45        53        54        52        44
        40        43        51        58        50        51        58        41        44        45        41        59        58        57        57
        53        51        44        42        50        55        56        42        54        40        49        47        47        55        55
        50        48        57        44        56        56        59        41        55        47        43        58        52        43        49
        46        58        44        44        58        42        45        42        48        54        46        57        58        44        44
        45        57        57        50        48        53        51        59        43        45        40        50        48        53        42
        58        56        53        49        54        47        52        41        57        44        57        48        58        42        40
        48        59        55        53        43        46        40        59        57        44        57        55        51        48        42
        57        48        45        51        43        45        42        58        44        51        54        44        58        49        40
        40        46        41        57        56        45        47        59        49        48        50        44        43        51        53
       200     12.50
       200     12.50
       200     12.50
       200     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         0         1         1         1
         1         0         1         1
         0         1         0         1
         1         0         0         1
         1         0         1         1
         0         1         0         1
         1         1         0         0
         1         0         1         0
         1         1         1         1
         0         0         0         1
         1         1         0         1         0         1         0         0         0         0
         1         1         1         0         0         1         0         0         0         0
         0         1         1         1         1         0         1         1         1         1
         1         0         1         1         0         1         0         0         1         0
         0         0         1         0         1         1         0         1         1         1
         1         1         0         1         1         1         1         1         0         1
         0         0         1         0         0         1         1         1         0         0
         0         0         1         0         1         1         1         1         1         0
         0         0         1         1         1         0         0         1         1         0
         0         0         1         0         1         1         0         0         0         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0



__________________________________________
CLSP-MSL_T_I_compIL_compII = 15_10_60_60

T
I
L
Cap_t
vc_i   sc_i   hc_i   vt_i   cs_i
d_it
H_l   g_l
ha_il
alpha_il
beta_ij
r_ilk
__________________________________________
