        15
         5
         4
       500       500       500       500       500       500       500       500       500       500       500       500       500       500       500
         0       114      0.25         1         1
         0       101      0.25         1         1
         0        89      0.25         1         1
         0       111      0.25         1         1
         0        81      0.25         1         1
        45        48        55        56        49        52        52        55        48        52        47        56        45        41        43
        40        44        55        46        47        40        54        45        49        40        41        56        49        54        53
        57        47        52        56        42        48        51        53        45        52        58        57        44        53        54
        53        42        59        42        58        54        46        57        40        59        49        48        54        48        46
        47        40        57        44        52        51        56        42        52        48        46        42        54        46        52
       100     12.50
       100     12.50
       100     12.50
       100     12.50
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
     0.625     0.625     0.625     0.625
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0



_________________________________________
CLSP-MSL_T_I = 15  5

T
I
L
Cap_t
vc_i   sc_i   hc_i   vt_i   cs_i
d_it
H_l   g_l
ha_il
alpha_il
beta_ij
r_ilk
_________________________________________
