        15
        10
         4
      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000      1000
         0       112      0.25         1         1
         0        91      0.25         1         1
         0       116      0.25         1         1
         0        96      0.25         1         1
         0       111      0.25         1         1
         0       101      0.25         1         1
         0       115      0.25         1         1
         0       114      0.25         1         1
         0       101      0.25         1         1
         0       109      0.25         1         1
        48        47        43        48        59        44        41        55        49        46        42        50        52        53        52
        59        40        42        48        48        57        43        55        56        45        45        46        54        59        40
        48        51        54        51        54        52        45        50        40        56        43        40        46        42        45
        56        46        51        45        44        49        43        44        47        58        53        47        53        59        58
        52        55        58        48        55        45        41        51        44        54        54        51        46        46        49
        49        54        49        40        48        50        47        45        49        41        54        46        47        46        53
        54        59        57        49        46        52        45        41        42        50        44        58        56        42        47
        43        42        51        47        53        41        44        52        49        48        42        48        55        59        47
        51        44        43        58        50        54        51        41        57        48        42        48        52        52        43
        53        40        53        50        43        55        55        42        55        48        40        57        58        54        41
       200     12.50
       200     12.50
       200     12.50
       200     12.50
     0.375     0.375     0.375     0.375
     0.375     0.375     0.375     0.375
     0.375     0.375     0.375     0.375
     0.375     0.375     0.375     0.375
     0.375     0.375     0.375     0.375
     0.375     0.375     0.375     0.375
     0.375     0.375     0.375     0.375
     0.375     0.375     0.375     0.375
     0.375     0.375     0.375     0.375
     0.375     0.375     0.375     0.375
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         1         1         1         1         1         1         1         1         1         1
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0
         0    0.0625    0.0625    0.0625
    0.0625         0    0.0625    0.0625
    0.0625    0.0625         0    0.0625
    0.0625    0.0625    0.0625         0



_________________________________________
CLSP-MSL_T_I_HandCost = 15  10  6*r_ilk

T
I
L
Cap_t
vc_i   sc_i   hc_i   vt_i   cs_i
d_it
H_l   g_l
ha_il
alpha_il
beta_ij
r_ilk
_________________________________________
